ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Pasco	Voted Vote-by-Mail	26,442	22,010	2,662	11,347	62,461	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Vote-by-Mail	86,912	83,632	7,487	39,638	217,669	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Polk	Voted Vote-by-Mail	31,195	26,486	2,070	11,298	71,049	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Putnam	Voted Vote-by-Mail	2,600	2,437	109	509	5,655	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Vote-by-Mail	10,095	3,405	517	2,065	16,082	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Vote-by-Mail	30,005	26,534	1,912	12,192	70,643	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Seminole	Voted Vote-by-Mail	23,869	17,927	1,105	9,964	52,865	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Vote-by-Mail	12,929	5,946	620	3,431	22,926	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Vote-by-Mail	14,211	15,465	1,290	6,160	37,126	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Sumter	Voted Vote-by-Mail	9,922	5,310	478	3,100	18,810	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Vote-by-Mail	1,885	1,616	134	236	3,871	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Taylor	Voted Vote-by-Mail	748	1,118	33	58	1,957	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Union	Voted Vote-by-Mail	335	392	13	50	790	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Volusia	Voted Vote-by-Mail	28,918	23,948	2,001	11,757	66,624	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Vote-by-Mail	1,140	1,280	67	196	2,683	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Walton	Voted Vote-by-Mail	4,150	1,251	90	709	6,200	11/04/2016  7:37AM
10282	11/08/2016	2016 General Election	Washington	Voted Vote-by-Mail	1,216	830	21	133	2,200	11/04/2016  7:37AM
