ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Gadsden	Voted Early	810	3,770	47	215	4,842	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Gilchrist	Voted Early	251	109	7	23	390	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Glades	Voted Early	57	56	2	17	132	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Gulf	Voted Early	429	304	11	36	780	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Hamilton	Voted Early	127	130	7	16	280	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Hardee	Voted Early	324	205	7	36	572	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Hendry	Voted Early	1,358	1,413	40	216	3,027	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Hernando	Voted Early	5,915	4,047	418	1,837	12,217	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Highlands	Voted Early	1,877	1,244	95	416	3,632	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Hillsborough	Voted Early	35,132	43,166	2,422	16,723	97,443	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Holmes	Voted Early	931	338	12	63	1,344	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Indian River	Voted Early	9,006	4,666	535	2,905	17,112	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Jackson	Voted Early	1,953	2,504	48	215	4,720	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Jefferson	Voted Early	479	908	28	96	1,511	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Lafayette	Voted Early	96	119	3	6	224	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Lake	Voted Early	16,582	12,022	1,198	5,881	35,683	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Lee	Voted Early	22,764	14,261	1,091	8,784	46,900	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Leon	Voted Early	7,959	15,448	448	2,661	26,516	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Levy	Voted Early	1,172	715	101	191	2,179	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Liberty	Voted Early	145	500	5	27	677	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Madison	Voted Early	306	494	12	49	861	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Manatee	Voted Early	9,719	7,031	429	3,423	20,602	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Marion	Voted Early	16,421	11,831	1,279	4,514	34,045	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Martin	Voted Early	8,977	4,436	804	2,512	16,729	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Miami-Dade	Voted Early	53,417	90,154	2,432	42,508	188,511	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Monroe	Voted Early	2,630	2,407	163	1,190	6,390	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Nassau	Voted Early	8,213	2,499	317	1,241	12,270	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Early	14,679	4,142	329	2,607	21,757	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Early	1,690	1,065	76	279	3,110	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Orange	Voted Early	27,851	47,157	2,019	19,433	96,460	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Osceola	Voted Early	6,808	12,003	485	4,894	24,190	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Early	27,282	46,387	3,076	18,434	95,179	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Pasco	Voted Early	5,060	3,943	439	1,942	11,384	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Early	8,851	9,889	826	4,781	24,347	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Polk	Voted Early	14,198	15,771	954	6,470	37,393	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Putnam	Voted Early	3,496	2,963	126	685	7,270	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Early	12,086	3,613	476	2,074	18,249	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Early	18,259	12,345	1,109	7,150	38,863	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Seminole	Voted Early	19,158	17,253	1,015	8,841	46,267	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Early	21,140	8,752	958	5,127	35,977	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Early	8,192	11,364	690	4,102	24,348	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Sumter	Voted Early	16,843	6,246	861	4,091	28,041	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Early	674	406	38	77	1,195	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Taylor	Voted Early	606	780	22	69	1,477	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Union	Voted Early	243	141	11	11	406	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Volusia	Voted Early	17,817	17,865	1,338	8,647	45,667	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Early	1,713	1,644	84	316	3,757	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Walton	Voted Early	1,581	427	28	252	2,288	10/30/2016  7:32AM
10282	11/08/2016	2016 General Election	Washington	Voted Early	1,199	572	24	86	1,881	10/30/2016  7:32AM
