ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Monroe	Voted Vote-by-Mail	5,965	4,824	330	2,177	13,296	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Nassau	Voted Vote-by-Mail	5,721	2,345	254	1,139	9,459	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Okaloosa	Voted Vote-by-Mail	12,360	4,082	408	2,955	19,805	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Okeechobee	Voted Vote-by-Mail	1,200	887	49	212	2,348	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Orange	Voted Vote-by-Mail	45,244	63,232	2,393	28,297	139,166	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Osceola	Voted Vote-by-Mail	11,585	18,486	879	9,158	40,108	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Palm Beach	Voted Vote-by-Mail	39,664	65,375	4,147	24,503	133,689	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Pasco	Voted Vote-by-Mail	27,032	22,600	2,737	11,695	64,064	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Pinellas	Voted Vote-by-Mail	89,556	86,172	7,755	41,130	224,613	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Polk	Voted Vote-by-Mail	32,227	27,444	2,139	11,800	73,610	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Putnam	Voted Vote-by-Mail	2,755	2,621	118	552	6,046	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Vote-by-Mail	10,592	3,549	546	2,198	16,885	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Vote-by-Mail	31,032	27,235	1,988	12,734	72,989	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Seminole	Voted Vote-by-Mail	25,138	19,071	1,189	10,742	56,140	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Vote-by-Mail	13,718	6,312	671	3,737	24,438	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Vote-by-Mail	14,344	15,709	1,305	6,297	37,655	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Sumter	Voted Vote-by-Mail	10,087	5,397	491	3,171	19,146	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Vote-by-Mail	1,937	1,650	137	247	3,971	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Taylor	Voted Vote-by-Mail	763	1,141	34	60	1,998	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Union	Voted Vote-by-Mail	350	415	13	52	830	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Volusia	Voted Vote-by-Mail	30,291	25,289	2,119	12,620	70,319	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Vote-by-Mail	1,183	1,330	72	209	2,794	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Walton	Voted Vote-by-Mail	4,236	1,282	91	729	6,338	11/05/2016  6:56AM
10282	11/08/2016	2016 General Election	Washington	Voted Vote-by-Mail	1,256	858	21	141	2,276	11/05/2016  6:56AM
