ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
10282	11/08/2016	2016 General Election	Santa Rosa	Voted Vote-by-Mail	6,655	2,431	331	1,272	10,689	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Sarasota	Voted Vote-by-Mail	18,958	19,118	1,227	7,332	46,635	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Seminole	Voted Vote-by-Mail	12,321	9,805	556	4,730	27,412	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	St. Johns	Voted Vote-by-Mail	7,720	3,878	364	1,885	13,847	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	St. Lucie	Voted Vote-by-Mail	9,141	9,971	814	3,660	23,586	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Sumter	Voted Vote-by-Mail	7,093	4,010	352	2,139	13,594	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Suwannee	Voted Vote-by-Mail	1,170	953	83	135	2,341	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Taylor	Voted Vote-by-Mail	467	758	22	41	1,288	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Union	Voted Vote-by-Mail	168	189	7	26	390	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Volusia	Voted Vote-by-Mail	17,759	14,999	1,251	6,666	40,675	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Wakulla	Voted Vote-by-Mail	754	908	47	105	1,814	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Walton	Voted Vote-by-Mail	2,583	854	65	393	3,895	10/26/2016  5:38AM
10282	11/08/2016	2016 General Election	Washington	Voted Vote-by-Mail	835	594	15	83	1,527	10/26/2016  5:38AM
